10:46:08 Fold 1/6: --------------------------------

10:46:08 Training model --------------------------------

10:46:10 Epoch 1/500, Training Loss: 18.2464
11:14:09 Epoch 310/500, Training Loss: 1.3279
11:14:10 Epoch 311/500, Training Loss: 1.3212
11:14:10 Epoch 312/500, Training Loss: 1.329
11:14:11 Epoch 313/500, Training Loss: 1.3269
11:14:12 Epoch 314/500, Training Loss: 1.3155
11:14:12 Epoch 315/500, Training Loss: 1.3148
11:14:13 Epoch 316/500, Training Loss: 1.3138
11:14:14 Epoch 317/500, Training Loss: 1.3183
11:14:15 Epoch 318/500, Training Loss: 1.3114
11:14:15 Epoch 319/500, Training Loss: 1.3167
11:14:16 Epoch 320/500, Training Loss: 1.3155
11:14:17 Epoch 321/500, Training Loss: 1.3011
11:14:18 Epoch 322/500, Training Loss: 1.2997
11:14:18 Epoch 323/500, Training Loss: 1.2992
11:14:19 Epoch 324/500, Training Loss: 1.3049
11:14:20 Epoch 325/500, Training Loss: 1.3032
11:14:21 Epoch 326/500, Training Loss: 1.3071
11:14:21 Epoch 327/500, Training Loss: 1.2966
11:14:22 Epoch 328/500, Training Loss: 1.2848
11:14:23 Epoch 329/500, Training Loss: 1.2871
11:14:24 Epoch 330/500, Training Loss: 1.2902
11:14:24 Epoch 331/500, Training Loss: 1.2965
11:14:25 Epoch 332/500, Training Loss: 1.2913
11:14:26 Epoch 333/500, Training Loss: 1.2925
11:14:26 Early stopping at epoch 333 with best training loss: 1.2848
11:14:26 Model training complete and saved --------------------------------

11:14:26 Testing model --------------------------------

11:14:26 Test loss on 2020 reconstructions: 1.9126
11:14:26 Model testing complete --------------------------------

11:14:26 Model testing complete --------------------------------

11:14:26 Best Fold: 2
11:14:26 Best Fold Training Indices: [0 2 3 4 5]
11:14:26 Best Fold Testing Indices: [1]
11:14:26 Best Fold Test Loss: 1.9073436260223389
